ICAO,DATE,ARRS,DEPS,HEAVY,MED,LIGHT,ARRS_DOM,DEPS_DOM
LEMD,2019-04-30,611,613,182,1034,8,502,505
LEMD,2019-05-01,565,574,173,962,4,470,472
LEMD,2019-05-02,567,565,187,938,7,462,460
LEMD,2019-05-03,598,591,181,998,10,499,491
LEMD,2019-05-04,534,542,204,869,3,427,434
LEMD,2019-05-05,578,594,200,966,6,474,482
LEMD,2019-05-06,604,600,184,1014,6,502,499
LEMD,2019-05-07,599,612,194,1011,6,496,504
LEMD,2019-05-08,624,608,185,1033,14,529,504
LEMD,2019-05-09,559,573,184,935,13,453,471
LEMD,2019-05-10,618,626,187,1047,10,517,518
LEMD,2019-05-11,540,537,201,870,6,439,429
LEMD,2019-05-12,578,593,196,970,5,480,490
LEMD,2019-05-13,593,598,183,1002,6,491,497
LEMD,2019-05-14,604,604,190,1010,8,497,495
LEMD,2019-05-15,575,582,172,972,13,482,482
LEMD,2019-05-16,601,598,182,1008,9,499,494
LEMD,2019-05-17,618,622,180,1042,18,519,516
LEMD,2019-05-18,534,533,201,860,6,430,431
LEMD,2019-05-19,590,597,205,972,10,489,489
LEMD,2019-05-20,604,610,179,1025,10,502,506
LEMD,2019-05-21,595,605,187,1002,11,489,498
LEMD,2019-05-22,596,605,170,1018,13,503,511
LEMD,2019-05-23,607,619,181,1030,15,503,521
LEMD,2019-05-24,610,619,178,1041,10,513,517
LEMD,2019-05-25,539,545,204,871,9,436,436
LEMD,2019-05-26,579,583,201,954,7,478,478
LEMD,2019-05-27,609,609,190,1013,15,504,510
LEMD,2019-05-28,610,606,186,1025,5,505,499
LEMD,2019-05-29,612,613,177,1041,7,513,516
LEMD,2019-05-30,629,639,184,1075,9,515,534
LEMD,2019-05-31,744,749,214,1251,28,615,641
LEMD,2019-06-01,697,620,222,1071,24,577,501
LEMD,2019-06-02,726,844,234,1296,40,619,696
LEMD,2019-06-03,637,644,209,1056,16,526,522
LEMD,2019-06-04,617,617,193,1031,10,504,503
LEMD,2019-06-05,623,617,191,1036,13,517,512
LEMD,2019-06-06,624,623,201,1031,15,513,515
LEMD,2019-06-07,619,636,194,1050,11,516,527
LEMD,2019-06-08,554,555,214,891,4,443,440
LEMD,2019-06-09,579,595,200,967,7,474,483
LEMD,2019-06-10,633,625,210,1044,4,520,508
LEMD,2019-06-11,624,614,198,1033,7,508,501
LEMD,2019-06-12,633,646,190,1081,8,530,534
LEMD,2019-06-13,634,638,192,1068,12,525,525
LEMD,2019-06-14,631,646,200,1068,9,527,536
LEMD,2019-06-15,562,576,222,906,10,448,458
LEMD,2019-06-16,610,609,209,1000,10,495,494
LEMD,2019-06-17,635,635,197,1062,11,521,522
LEMD,2019-06-18,644,638,206,1067,9,526,516
LEMD,2019-06-19,647,641,194,1077,17,535,534
LEMD,2019-06-20,645,644,211,1067,11,529,525
LEMD,2019-06-21,640,650,207,1072,11,531,538
LEMD,2019-06-22,562,569,225,894,12,447,453
LEMD,2019-06-23,599,601,215,976,9,488,482
LEMD,2019-06-24,630,634,211,1041,12,511,514
LEMD,2019-06-25,638,631,213,1053,3,518,509
LEMD,2019-06-26,644,650,204,1078,12,531,540
LEMD,2019-06-27,661,669,222,1090,18,543,545
LEMD,2019-06-28,638,644,212,1059,11,524,524
LEMD,2019-06-29,554,568,222,890,10,442,451
LEMD,2019-06-30,609,617,212,999,15,497,496
LEMD,2019-07-01,642,639,218,1048,15,523,518
LEMD,2019-07-02,648,638,223,1050,13,527,509
LEMD,2019-07-03,649,658,203,1089,15,537,545
LEMD,2019-07-04,640,652,216,1066,10,523,533
LEMD,2019-07-05,631,650,210,1060,11,519,532
LEMD,2019-07-06,555,555,217,886,7,440,438
LEMD,2019-07-07,605,607,220,988,4,492,488
LEMD,2019-07-08,638,639,210,1053,14,522,519
LEMD,2019-07-09,645,651,221,1069,6,524,524
LEMD,2019-07-10,644,650,209,1071,14,529,537
LEMD,2019-07-11,648,658,217,1074,15,529,533
LEMD,2019-07-12,633,636,209,1058,2,518,520
LEMD,2019-07-13,565,571,227,906,3,448,450
LEMD,2019-07-14,600,612,213,989,10,485,490
LEMD,2019-07-15,631,641,216,1050,6,514,517
LEMD,2019-07-16,628,637,216,1044,5,508,511
LEMD,2019-07-17,636,629,211,1050,4,520,517
LEMD,2019-07-18,637,645,219,1056,7,519,521
LEMD,2019-07-19,627,631,213,1035,10,515,515
LEMD,2019-07-20,560,565,221,898,6,443,446
LEMD,2019-07-21,601,608,216,985,8,486,489
LEMD,2019-07-22,642,634,217,1047,12,521,512
LEMD,2019-07-23,634,635,211,1041,17,516,516
LEMD,2019-07-24,632,643,212,1058,5,518,525
LEMD,2019-07-25,641,645,221,1056,9,521,522
LEMD,2019-07-26,629,632,210,1041,10,514,516
LEMD,2019-07-27,552,557,217,885,7,437,444
LEMD,2019-07-28,586,598,225,950,9,471,477
LEMD,2019-07-29,635,624,215,1034,10,516,506
LEMD,2019-07-30,615,619,217,1009,8,495,495
LEMD,2019-07-31,623,631,207,1033,14,509,513
LEMD,2019-08-01,614,626,221,1007,12,497,503
LEMD,2019-08-02,617,619,211,1012,13,499,502
LEMD,2019-08-03,564,562,224,896,6,445,441
LEMD,2019-08-04,588,590,223,945,10,472,466
LEMD,2019-08-05,613,614,216,992,19,489,495
LEMD,2019-08-06,608,609,225,983,9,485,486
LEMD,2019-08-07,606,599,207,994,4,494,491
LEMD,2019-08-08,598,615,221,983,9,485,495
LEMD,2019-08-09,614,620,212,1018,4,497,504
LEMD,2019-08-10,553,564,221,890,6,436,443
LEMD,2019-08-11,578,579,218,927,12,465,460
LEMD,2019-08-12,599,600,214,979,6,480,481
LEMD,2019-08-13,597,602,215,976,8,478,480
LEMD,2019-08-14,594,596,210,978,2,482,485
LEMD,2019-08-15,593,602,223,966,6,476,478
LEMD,2019-08-16,604,612,213,997,6,492,497
LEMD,2019-08-17,552,565,231,877,9,434,438
LEMD,2019-08-18,584,581,223,938,4,468,464
LEMD,2019-08-19,602,609,222,979,10,482,485
LEMD,2019-08-20,599,607,230,964,12,480,484
LEMD,2019-08-21,590,597,209,975,3,475,486
LEMD,2019-08-22,604,614,229,981,8,488,490
LEMD,2019-08-23,603,608,211,997,3,489,496
LEMD,2019-08-24,557,559,226,884,6,437,434
LEMD,2019-08-25,579,580,225,924,10,463,461
LEMD,2019-08-26,567,569,211,915,10,451,453
LEMD,2019-08-27,611,613,223,995,5,490,490
LEMD,2019-08-28,610,609,215,995,9,496,497
LEMD,2019-08-29,611,622,227,1002,3,492,498
LEMD,2019-08-30,582,592,215,949,10,471,479
LEMD,2019-08-31,537,538,222,844,9,417,419
LEMD,2019-09-01,592,594,221,954,11,477,475
LEMD,2019-09-02,629,642,216,1048,7,510,521
LEMD,2019-09-03,646,638,223,1055,6,527,517
LEMD,2019-09-04,639,641,204,1067,9,528,528
LEMD,2019-09-05,641,645,219,1061,6,523,526
LEMD,2019-09-06,627,637,207,1048,9,516,517
LEMD,2019-09-07,560,560,222,895,3,446,444
LEMD,2019-09-08,599,614,222,982,9,484,496
LEMD,2019-09-09,632,630,211,1043,8,514,507
LEMD,2019-09-10,647,631,219,1052,7,524,509
LEMD,2019-09-11,621,628,198,1040,11,512,516
LEMD,2019-09-12,646,651,218,1069,10,528,530
LEMD,2019-09-13,623,639,217,1040,5,513,524
LEMD,2019-09-14,569,561,209,916,5,455,446
LEMD,2019-09-15,600,607,214,986,7,487,490
LEMD,2019-09-16,627,630,205,1043,8,508,517
LEMD,2019-09-17,626,631,214,1034,9,517,515
LEMD,2019-09-18,616,611,187,1034,6,512,515
LEMD,2019-09-19,621,636,203,1043,11,514,527
LEMD,2019-09-20,601,598,190,999,10,500,487
LEMD,2019-09-21,544,549,214,871,8,430,432
LEMD,2019-09-22,595,600,218,969,8,483,483
LEMD,2019-09-23,613,620,206,1022,5,497,503
LEMD,2019-09-24,619,622,208,1029,4,500,504
LEMD,2019-09-25,626,634,203,1045,11,519,521
LEMD,2019-09-26,637,642,204,1059,16,522,532
LEMD,2019-09-27,630,637,205,1047,15,523,515
LEMD,2019-09-28,554,557,216,888,7,438,438
LEMD,2019-09-29,592,598,212,969,9,481,484
LEMD,2019-09-30,643,633,205,1060,11,527,519
LEMD,2019-10-01,610,621,206,1014,11,502,503
LEMD,2019-10-02,616,627,203,1025,15,509,516
LEMD,2019-10-03,618,628,208,1023,15,503,517
LEMD,2019-10-04,625,626,201,1039,11,519,509
LEMD,2019-10-05,541,544,218,857,10,433,429
LEMD,2019-10-06,578,589,218,938,11,471,477
LEMD,2019-10-07,624,624,208,1031,9,506,509
LEMD,2019-10-08,609,615,204,1013,7,496,501
LEMD,2019-10-09,597,599,179,1010,7,504,505
LEMD,2019-10-10,613,609,195,1022,5,507,502
LEMD,2019-10-11,625,639,203,1048,13,521,528
LEMD,2019-10-12,522,533,203,845,7,412,419
LEMD,2019-10-13,576,582,209,944,5,471,470
LEMD,2019-10-14,602,606,193,1010,5,493,498
LEMD,2019-10-15,602,599,196,995,10,490,490
LEMD,2019-10-16,595,599,177,1011,6,497,503
LEMD,2019-10-17,607,612,191,1019,9,500,507
LEMD,2019-10-18,616,616,193,1024,15,513,508
LEMD,2019-10-19,536,543,203,872,4,426,432
LEMD,2019-10-20,570,580,205,932,13,467,471
LEMD,2019-10-21,618,619,197,1034,6,505,512
LEMD,2019-10-22,606,604,200,998,12,495,491
LEMD,2019-10-23,607,620,184,1037,6,509,516
LEMD,2019-10-24,616,619,189,1034,12,509,514
LEMD,2019-10-25,612,624,194,1028,14,511,514
LEMD,2019-10-26,530,519,188,851,10,423,420
LEMD,2019-10-27,569,580,200,942,7,466,468
LEMD,2019-10-28,597,577,171,997,6,482,486
LEMD,2019-10-29,586,581,180,977,10,485,476
LEMD,2019-10-30,584,585,170,989,10,489,492
LEMD,2019-10-31,600,607,177,1022,8,501,507
LEMD,2019-11-01,581,589,185,975,10,480,476
LEMD,2019-11-02,491,491,174,793,15,391,392
LEMD,2019-11-03,574,584,186,961,11,472,473
LEMD,2019-11-04,603,603,178,1022,6,493,502
LEMD,2019-11-05,576,585,186,956,19,476,481
LEMD,2019-11-06,574,571,172,966,7,483,484
LEMD,2019-11-07,568,576,173,958,13,478,478
LEMD,2019-11-08,606,600,181,1010,15,509,500
LEMD,2019-11-09,498,495,170,815,7,398,393
LEMD,2019-11-10,555,574,189,926,14,456,465
LEMD,2019-11-11,589,582,176,982,13,481,484
LEMD,2019-11-12,544,548,180,899,13,443,446
LEMD,2019-11-13,540,543,175,900,8,447,453
LEMD,2019-11-14,581,574,180,971,4,483,476
LEMD,2019-11-15,590,585,169,996,10,496,497
LEMD,2019-11-16,492,494,173,806,7,392,391
LEMD,2019-11-17,555,577,182,939,11,457,472
LEMD,2019-11-18,577,567,167,970,7,471,472
LEMD,2019-11-19,525,536,173,869,19,439,439
LEMD,2019-11-20,282,331,94,513,6,240,279
LEMD,2019-11-21,277,280,112,444,1,206,225
LEMD,2019-11-22,415,441,155,697,4,337,354
LEMD,2019-11-23,409,438,161,684,2,317,346
LEMD,2019-11-24,556,578,186,945,3,456,470
LEMD,2019-11-25,565,565,162,960,8,466,477
LEMD,2019-11-26,555,552,171,927,9,458,456
LEMD,2019-11-27,551,570,165,943,13,460,475
LEMD,2019-11-28,569,567,171,959,6,476,474
LEMD,2019-11-29,581,588,168,991,10,490,489
LEMD,2019-11-30,501,496,168,815,14,407,399
LEMD,2019-12-01,552,567,188,923,8,451,456
LEMD,2019-12-02,585,577,170,986,6,480,481
LEMD,2019-12-03,545,554,181,913,4,445,448
LEMD,2019-12-04,559,560,166,948,5,468,467
LEMD,2019-12-05,559,560,190,923,6,458,459
LEMD,2019-12-06,554,565,181,930,8,452,459
LEMD,2019-12-07,478,482,180,774,6,378,376
LEMD,2019-12-08,540,554,192,900,2,442,448
LEMD,2019-12-09,598,590,193,983,12,484,483
LEMD,2019-12-10,540,528,181,877,10,440,428
LEMD,2019-12-11,563,559,173,944,5,468,463
LEMD,2019-12-12,576,578,185,960,8,476,476
LEMD,2019-12-13,579,582,173,982,6,481,479
LEMD,2019-12-14,501,504,185,818,2,398,397
LEMD,2019-12-15,556,569,189,930,6,455,462
LEMD,2019-12-16,594,576,182,980,8,484,478
LEMD,2019-12-17,541,555,189,900,7,441,452
LEMD,2019-12-18,566,569,181,943,11,472,471
LEMD,2019-12-19,597,594,190,993,8,496,492
LEMD,2019-12-20,606,620,197,1021,8,506,511
LEMD,2019-12-21,525,495,188,824,8,421,399
LEMD,2019-12-22,566,600,208,944,14,461,478
LEMD,2019-12-23,582,573,188,954,13,466,466
LEMD,2019-12-24,465,458,178,738,7,363,361
LEMD,2019-12-25,378,387,157,606,2,293,299
LEMD,2019-12-26,556,559,185,926,4,455,453
LEMD,2019-12-27,579,589,199,963,6,477,477
LEMD,2019-12-28,523,528,194,853,4,417,420
LEMD,2019-12-29,546,566,193,916,3,440,456
LEMD,2019-12-30,577,567,189,951,4,464,462
LEMD,2019-12-31,477,476,180,770,3,374,378
LEMD,2020-01-01,470,479,168,769,12,379,386
LEMD,2020-01-02,567,573,190,948,2,470,470
LEMD,2020-01-03,562,590,188,958,6,462,480
LEMD,2020-01-04,528,519,191,854,2,420,409
LEMD,2020-01-05,550,559,193,908,8,443,445
LEMD,2020-01-06,583,568,195,954,2,469,464
LEMD,2020-01-07,555,556,185,920,6,456,452
LEMD,2020-01-08,545,548,179,907,7,448,449
LEMD,2020-01-09,545,543,179,904,4,446,443
LEMD,2020-01-10,560,570,186,939,5,459,466
LEMD,2020-01-11,484,479,176,786,1,379,375
LEMD,2020-01-12,523,544,185,874,8,421,437
LEMD,2020-01-13,565,560,185,931,9,458,458
LEMD,2020-01-14,499,491,180,803,7,407,399
LEMD,2020-01-15,496,510,175,820,10,408,417
LEMD,2020-01-16,546,539,183,899,3,448,438
LEMD,2020-01-17,551,565,184,921,11,458,458
LEMD,2020-01-18,460,454,175,726,13,357,358
LEMD,2020-01-19,517,534,181,863,7,417,431
LEMD,2020-01-20,565,547,171,932,9,460,455
LEMD,2020-01-21,505,521,173,840,13,412,426
LEMD,2020-01-22,512,516,168,855,5,425,424
LEMD,2020-01-23,544,547,173,909,9,450,456
LEMD,2020-01-24,559,563,185,933,4,467,457
LEMD,2020-01-25,464,457,174,744,3,362,357
LEMD,2020-01-26,517,536,182,868,3,421,434
LEMD,2020-01-27,553,551,179,916,9,453,455
LEMD,2020-01-28,521,518,172,860,7,425,424
LEMD,2020-01-29,514,519,160,863,10,429,432
LEMD,2020-01-30,553,550,176,919,8,459,457
LEMD,2020-01-31,558,568,180,939,7,463,461
LEMD,2020-02-01,469,465,171,753,10,369,369
LEMD,2020-02-02,523,539,182,876,4,426,433
LEMD,2020-02-03,509,517,159,862,5,417,428
LEMD,2020-02-04,528,521,166,877,6,437,433
LEMD,2020-02-05,522,534,159,886,11,443,446
LEMD,2020-02-06,547,539,175,904,7,456,452
LEMD,2020-02-07,547,560,177,922,8,455,457
LEMD,2020-02-08,464,461,167,754,4,369,364
LEMD,2020-02-09,513,530,181,852,10,413,423
LEMD,2020-02-10,560,553,173,927,13,463,465
LEMD,2020-02-11,522,515,158,874,5,432,430
LEMD,2020-02-12,529,536,159,898,8,450,445
LEMD,2020-02-13,569,575,172,951,21,478,484
LEMD,2020-02-14,569,590,178,969,12,477,487
LEMD,2020-02-15,483,473,170,780,6,386,375
LEMD,2020-02-16,542,543,184,896,5,443,441
LEMD,2020-02-17,578,570,171,961,16,477,478
LEMD,2020-02-18,549,546,165,913,17,459,456
LEMD,2020-02-19,543,553,157,930,9,459,466
LEMD,2020-02-20,550,561,168,932,11,462,466
LEMD,2020-02-21,508,521,164,858,7,427,424
LEMD,2020-02-22,498,482,174,803,3,399,385
LEMD,2020-02-23,539,550,181,898,10,440,444
LEMD,2020-02-24,571,568,178,952,9,471,477
LEMD,2020-02-25,548,542,171,906,13,453,455
LEMD,2020-02-26,570,546,156,951,9,479,463
LEMD,2020-02-27,576,593,181,982,6,486,497
LEMD,2020-02-28,567,590,179,971,7,470,485
LEMD,2020-02-29,495,483,170,800,8,392,384
LEMD,2020-03-01,552,567,185,926,8,453,459
LEMD,2020-03-02,573,577,171,969,10,472,480
LEMD,2020-03-03,543,545,170,901,17,448,455
LEMD,2020-03-04,543,539,157,916,9,461,456
LEMD,2020-03-05,550,555,183,915,7,460,458
LEMD,2020-03-06,564,568,179,942,11,467,462
LEMD,2020-03-07,470,472,168,770,4,374,375
LEMD,2020-03-08,525,536,167,888,6,434,439
LEMD,2020-03-09,551,538,168,918,3,458,452
LEMD,2020-03-10,516,521,166,862,9,425,430
LEMD,2020-03-11,476,484,159,792,9,391,396
LEMD,2020-03-12,513,514,163,852,12,426,425
LEMD,2020-03-13,516,515,176,845,10,433,428
LEMD,2020-03-14,408,405,154,652,7,332,330
LEMD,2020-03-15,442,455,148,744,5,365,380
LEMD,2020-03-16,413,390,141,657,5,353,329
LEMD,2020-03-17,305,289,119,469,6,248,241
LEMD,2020-03-18,207,202,95,313,1,167,160
LEMD,2020-03-19,172,171,82,258,3,130,134
LEMD,2020-03-20,142,134,67,208,1,116,106
LEMD,2020-03-21,104,109,66,145,2,79,79
LEMD,2020-03-22,108,108,63,153,0,82,83
LEMD,2020-03-23,78,72,50,98,2,56,53
LEMD,2020-03-24,85,91,46,125,5,68,74
LEMD,2020-03-25,77,80,48,107,2,63,66
LEMD,2020-03-26,84,89,44,119,10,70,69
LEMD,2020-03-27,82,92,47,117,10,62,72
LEMD,2020-03-28,61,53,30,84,0,46,45
LEMD,2020-03-29,45,56,37,64,0,37,36
LEMD,2020-03-30,44,44,19,67,2,36,35
LEMD,2020-03-31,73,72,45,98,2,56,53
LEMD,2020-04-01,49,49,29,65,4,38,40
LEMD,2020-04-02,56,55,31,79,1,42,46
LEMD,2020-04-03,51,55,32,71,3,38,41
LEMD,2020-04-04,38,38,26,49,0,29,29
LEMD,2020-04-05,36,40,24,52,0,28,34
LEMD,2020-04-06,31,36,19,48,0,27,29
LEMD,2020-04-07,44,51,33,60,2,35,36
LEMD,2020-04-08,43,43,28,55,3,32,34
LEMD,2020-04-09,45,51,31,64,1,35,36
LEMD,2020-04-10,32,32,19,44,1,23,22
LEMD,2020-04-11,30,24,26,26,2,18,15
LEMD,2020-04-12,32,35,29,36,2,19,24
LEMD,2020-04-13,39,33,26,45,1,26,26
LEMD,2020-04-14,41,44,33,51,1,29,32
LEMD,2020-04-15,34,40,31,42,1,25,29
LEMD,2020-04-16,42,48,24,64,2,35,39
LEMD,2020-04-17,46,50,35,61,0,30,35
LEMD,2020-04-18,30,33,18,43,2,21,27
LEMD,2020-04-19,31,24,27,26,2,18,17
LEMD,2020-04-20,32,36,26,40,2,24,27
LEMD,2020-04-21,41,48,27,62,0,33,35
LEMD,2020-04-22,37,36,28,44,1,27,26
LEMD,2020-04-23,41,42,24,53,6,32,35
LEMD,2020-04-24,42,50,37,54,1,26,32
LEMD,2020-04-25,26,34,23,37,0,17,23
LEMD,2020-04-26,36,37,30,40,3,24,22
LEMD,2020-04-27,37,36,26,47,0,25,28
LEMD,2020-04-28,36,46,27,53,2,32,37
LEMD,2020-04-29,37,41,27,45,6,27,31
LEMD,2020-04-30,50,53,43,54,6,34,36
LEMD,2020-05-01,40,41,31,47,3,29,29
LEMD,2020-05-02,25,31,26,30,0,15,18
LEMD,2020-05-03,34,35,30,36,3,22,21
LEMD,2020-05-04,39,34,22,47,4,28,27
LEMD,2020-05-05,36,44,21,56,3,31,34
LEMD,2020-05-06,40,42,21,54,7,30,34
LEMD,2020-05-07,48,57,33,71,1,37,44
LEMD,2020-05-08,42,40,28,54,0,30,27
LEMD,2020-05-09,27,37,30,33,1,18,23
LEMD,2020-05-10,36,39,40,34,1,19,21
LEMD,2020-05-11,43,47,33,51,6,32,32
LEMD,2020-05-12,53,63,51,61,4,36,39
LEMD,2020-05-13,48,49,40,53,4,33,32
LEMD,2020-05-14,58,67,53,67,5,38,40
LEMD,2020-05-15,45,48,38,54,1,29,31
LEMD,2020-05-16,34,39,39,34,0,20,19
LEMD,2020-05-17,40,39,43,34,2,19,20
LEMD,2020-05-18,47,49,37,54,5,30,35
LEMD,2020-05-19,42,47,32,55,2,29,29
LEMD,2020-05-20,58,60,48,62,8,39,37
LEMD,2020-05-21,53,61,50,59,5,38,41
LEMD,2020-05-22,60,58,43,70,5,41,42
LEMD,2020-05-23,34,40,39,32,3,21,22
LEMD,2020-05-24,40,41,41,37,3,22,20
LEMD,2020-05-25,45,47,31,60,1,34,31
LEMD,2020-05-26,60,62,50,68,4,41,42
LEMD,2020-05-27,56,63,46,66,7,38,42
LEMD,2020-05-28,63,59,44,74,4,47,43
LEMD,2020-05-29,54,66,39,76,5,40,46
LEMD,2020-05-30,32,41,31,36,6,20,25
LEMD,2020-05-31,37,33,31,37,2,19,19
LEMD,2020-06-01,51,46,31,60,6,37,31
LEMD,2020-06-02,48,61,32,65,12,38,47
LEMD,2020-06-03,55,52,36,64,7,38,38
LEMD,2020-06-04,53,55,27,70,11,39,41
LEMD,2020-06-05,57,51,33,70,5,40,42
LEMD,2020-06-06,34,42,26,47,3,23,31
LEMD,2020-06-07,34,36,19,47,4,26,29
LEMD,2020-06-08,60,64,32,81,11,48,49
LEMD,2020-06-09,53,53,27,74,5,42,44
LEMD,2020-06-10,45,44,25,62,2,34,35
LEMD,2020-06-11,48,52,25,73,2,40,42
LEMD,2020-06-12,62,71,34,96,3,47,53
LEMD,2020-06-13,37,44,27,49,5,26,32
LEMD,2020-06-14,48,42,27,59,4,34,35
LEMD,2020-06-15,58,63,32,80,9,46,46
LEMD,2020-06-16,52,53,19,84,2,43,49
LEMD,2020-06-17,59,61,39,78,3,43,49
LEMD,2020-06-18,61,69,30,90,10,50,55
LEMD,2020-06-19,65,67,30,97,5,53,57
LEMD,2020-06-20,41,43,24,58,2,29,34
LEMD,2020-06-21,55,60,22,89,4,47,52
LEMD,2020-06-22,78,76,25,122,7,69,65
LEMD,2020-06-23,75,77,22,115,15,66,71
LEMD,2020-06-24,84,89,31,127,15,74,74
LEMD,2020-06-25,74,87,30,122,9,61,75
LEMD,2020-06-26,81,87,33,126,9,65,68
LEMD,2020-06-27,67,68,30,102,3,54,56
LEMD,2020-06-28,77,80,28,118,11,65,66
LEMD,2020-06-29,82,81,22,136,5,73,70
LEMD,2020-06-30,78,78,27,121,8,66,68
LEMD,2020-07-01,130,136,40,221,5,113,120
LEMD,2020-07-02,131,146,41,224,12,118,129
LEMD,2020-07-03,145,158,41,252,10,131,139
LEMD,2020-07-04,122,123,38,204,3,99,109
LEMD,2020-07-05,140,132,36,232,4,124,119
LEMD,2020-07-06,129,131,27,225,8,118,118
LEMD,2020-07-07,136,139,32,227,16,122,128
LEMD,2020-07-08,139,142,41,225,15,122,124
LEMD,2020-07-09,145,154,41,243,14,128,135
LEMD,2020-07-10,157,166,42,269,12,139,147
LEMD,2020-07-11,131,140,40,214,17,111,120
LEMD,2020-07-12,153,140,31,247,15,136,130
LEMD,2020-07-13,147,149,25,263,8,138,139
LEMD,2020-07-14,146,155,37,256,8,133,137
LEMD,2020-07-15,162,168,48,268,14,141,150
LEMD,2020-07-16,190,205,72,312,11,171,178
LEMD,2020-07-17,222,226,66,362,20,201,206
LEMD,2020-07-18,175,176,50,294,7,156,156
LEMD,2020-07-19,198,187,50,329,6,178,171
LEMD,2020-07-20,203,202,41,349,15,190,188
LEMD,2020-07-21,174,186,47,299,14,163,166
LEMD,2020-07-22,178,183,40,308,13,159,165
LEMD,2020-07-23,185,190,43,317,15,164,172
LEMD,2020-07-24,211,219,51,363,16,192,195
LEMD,2020-07-25,174,176,50,293,7,152,156
LEMD,2020-07-26,215,201,53,348,15,196,185
LEMD,2020-07-27,196,196,35,345,12,184,183
LEMD,2020-07-28,171,178,40,294,15,158,161
LEMD,2020-07-29,173,179,40,297,15,155,159
LEMD,2020-07-30,211,208,47,355,17,190,187
LEMD,2020-07-31,224,236,56,391,13,201,214
LEMD,2020-08-01,225,230,61,392,2,206,210
LEMD,2020-08-02,243,245,56,430,2,223,226
LEMD,2020-08-03,253,252,48,442,15,238,236
LEMD,2020-08-04,219,221,45,384,11,201,201
LEMD,2020-08-05,215,216,51,367,13,192,193
LEMD,2020-08-06,240,246,59,416,11,217,223
LEMD,2020-08-07,274,273,55,479,13,254,253
LEMD,2020-08-08,241,244,59,408,18,220,224
LEMD,2020-08-09,257,265,56,451,15,236,246
LEMD,2020-08-10,246,238,45,425,14,227,222
LEMD,2020-08-11,215,219,48,378,8,199,200
LEMD,2020-08-12,207,214,49,357,15,187,193
LEMD,2020-08-13,236,242,58,411,9,215,218
LEMD,2020-08-14,274,276,59,483,8,251,253
LEMD,2020-08-15,236,242,63,413,2,215,220
LEMD,2020-08-16,266,258,59,458,7,244,235
LEMD,2020-08-17,252,252,48,443,13,231,236
LEMD,2020-08-18,213,220,53,376,4,199,198
LEMD,2020-08-19,215,216,42,379,10,198,197
LEMD,2020-08-20,244,247,65,411,15,218,221
LEMD,2020-08-21,264,269,57,467,9,243,247
LEMD,2020-08-22,236,235,59,408,4,211,214
LEMD,2020-08-23,271,271,55,484,3,250,249
LEMD,2020-08-24,247,249,49,438,9,230,231
LEMD,2020-08-25,210,212,47,370,5,194,192
LEMD,2020-08-26,219,224,50,378,15,200,207
LEMD,2020-08-27,239,241,61,412,7,215,217
LEMD,2020-08-28,272,272,53,480,11,249,249
LEMD,2020-08-29,240,246,63,416,7,216,224
LEMD,2020-08-30,276,271,64,469,14,254,247
LEMD,2020-08-31,252,251,49,441,13,230,234
LEMD,2020-09-01,204,212,51,352,13,186,189
LEMD,2020-09-02,212,211,47,366,10,190,192
LEMD,2020-09-03,217,225,60,371,11,195,199
LEMD,2020-09-04,239,236,51,419,5,217,215
LEMD,2020-09-05,207,213,61,352,7,183,185
LEMD,2020-09-06,228,232,52,402,6,206,206
LEMD,2020-09-07,228,229,51,390,16,202,209
LEMD,2020-09-08,189,192,52,321,8,170,173
LEMD,2020-09-09,194,196,50,331,9,175,176
LEMD,2020-09-10,209,218,59,353,15,183,190
LEMD,2020-09-11,229,232,48,411,2,209,211
LEMD,2020-09-12,201,208,60,345,4,176,181
LEMD,2020-09-13,235,233,55,399,14,214,208
LEMD,2020-09-14,213,207,51,359,10,188,185
LEMD,2020-09-15,179,181,51,298,11,159,160
LEMD,2020-09-16,183,186,46,315,8,162,164
LEMD,2020-09-17,203,208,64,340,7,173,176
LEMD,2020-09-18,220,219,54,382,3,197,197
LEMD,2020-09-19,185,199,58,325,1,161,171
LEMD,2020-09-20,224,219,50,386,7,205,199
LEMD,2020-09-21,205,202,59,342,6,182,182
LEMD,2020-09-22,164,171,43,288,4,149,150
LEMD,2020-09-23,184,186,55,305,10,161,163
LEMD,2020-09-24,187,193,59,314,7,161,169
LEMD,2020-09-25,223,226,51,384,14,202,202
LEMD,2020-09-26,184,182,54,311,1,156,158
LEMD,2020-09-27,214,225,63,373,3,193,199
LEMD,2020-09-28,196,194,54,328,8,172,174
LEMD,2020-09-29,164,171,44,287,4,148,149
LEMD,2020-09-30,185,184,55,309,5,162,162
LEMD,2020-10-01,185,190,61,302,12,158,162
LEMD,2020-10-02,202,213,58,348,9,181,185
LEMD,2020-10-03,177,176,58,285,10,149,148
LEMD,2020-10-04,198,207,57,340,8,175,180
LEMD,2020-10-05,201,190,63,318,10,170,168
LEMD,2020-10-06,144,146,48,233,9,122,126
LEMD,2020-10-07,166,169,49,275,11,146,147
LEMD,2020-10-08,173,185,62,290,6,152,157
LEMD,2020-10-09,208,217,54,366,5,185,195
LEMD,2020-10-10,167,166,55,276,2,142,140
LEMD,2020-10-11,190,192,59,316,7,169,163
LEMD,2020-10-12,204,192,54,330,11,177,173
